# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 6.947326660156250000e-02 8.434696438159837439e-02
2.415749574576553094e-01 6.982469558715820312e-02 8.439217851745429988e-02
2.458607874976845853e-01 7.033681869506835938e-02 8.445995433765489391e-02
2.502226533128010799e-01 7.095718383789062500e-02 8.461788680638464288e-02
2.546619038690257075e-01 7.162666320800781250e-02 8.482051074456431472e-02
2.591799120646568477e-01 7.229757308959960938e-02 8.522431339559151386e-02
2.637780751548583491e-01 7.291316986083984375e-02 8.571526663082691677e-02
2.684578151837806459e-01 7.343244552612304688e-02 8.611487376972110086e-02
2.732205794243451891e-01 7.380819320678710938e-02 8.649058525579894630e-02
2.780678408258351331e-01 7.401323318481445312e-02 8.684271123209261201e-02
2.830010984694232290e-01 7.402181625366210938e-02 8.706206675008855422e-02
2.880218780317835847e-01 7.382702827453613281e-02 8.706206675008855422e-02
2.931317322569287342e-01 7.342720031738281250e-02 8.701823988259946296e-02
2.983322414364148467e-01 7.283473014831542969e-02 8.693051986042142631e-02
3.036250138980702284e-01 7.206773757934570312e-02 8.690857602065230059e-02
3.090116865033906146e-01 7.115769386291503906e-02 8.712776571560727767e-02
3.144939251537626768e-01 7.014429569244384766e-02 8.749912806485202199e-02
3.200734253056647383e-01 6.906807422637939453e-02 8.802073702534178590e-02
3.257519124950103429e-01 6.796550750732421875e-02 8.868994171674006444e-02
3.315311428707947705e-01 6.689596176147460938e-02 8.950343154210624319e-02
3.374129037382053165e-01 6.588828563690185547e-02 9.026734381477612146e-02
3.433990141113725802e-01 6.497663259506225586e-02 9.083606214244910326e-02
3.494913252759222488e-01 6.419029831886291504e-02 9.127594879334315070e-02
3.556917213615130025e-01 6.354746222496032715e-02 9.148467522367476068e-02
3.620021199245267440e-01 6.305423378944396973e-02 9.148467522367476068e-02
3.684244725410999455e-01 6.270414590835571289e-02 9.131773224656999921e-02
3.749607654106759114e-01 6.248515844345092773e-02 9.135949659005078438e-02
3.816130199702614245e-01 6.236869096755981445e-02 9.175530973864332029e-02
3.883832935195862812e-01 6.232506036758422852e-02 9.256246571150614222e-02
3.952736798573482369e-01 6.230938434600830078e-02 9.377034284498284022e-02
4.022863099287516397e-01 6.228482723236083984e-02 9.536371574791954742e-02
4.094233524845281025e-01 6.219840049743652344e-02 9.693089995060592823e-02
4.166870147516534839e-01 6.201684474945068359e-02 9.824044015593196011e-02
4.240795431159637419e-01 6.169891357421875000e-02 9.897546452593693200e-02
4.316032238168773238e-01 6.121778488159179688e-02 9.922567028031670233e-02
4.392603836544490825e-01 6.055164337158203125e-02 9.899473357401708529e-02
4.470533907089614400e-01 5.970120429992675781e-02 9.882117688026186009e-02
4.549846550732867256e-01 5.866098403930664062e-02 9.937932994694180511e-02
4.630566295982424529e-01 5.744624137878417969e-02 1.011107742620686312e-01
4.712718106511651905e-01 5.607414245605468750e-02 1.043414874155709493e-01
4.796327388879498832e-01 5.457234382629394531e-02 1.083940384805594376e-01
4.881420000387779456e-01 5.295872688293457031e-02 1.122324835824893841e-01
4.968022257077936987e-01 5.125641822814941406e-02 1.146535946987435328e-01
5.056160941869596304e-01 4.945850372314453125e-02 1.149194584637160121e-01
5.145863312843560466e-01 4.755640029907226562e-02 1.134663089709204153e-01
5.237157111671758569e-01 4.550671577453613281e-02 1.129946536259431866e-01
5.330070572196692336e-01 4.324722290039062500e-02 1.179499933350331986e-01
5.424632429163182001e-01 4.067897796630859375e-02 1.310341649821836485e-01
5.520871927104927801e-01 3.768372535705566406e-02 1.490785909161045364e-01
5.618818829388820824e-01 3.411936759948730469e-02 1.626731536905847986e-01
5.718503427419633356e-01 2.983903884887695312e-02 1.597149980910821387e-01
5.819956550008054119e-01 2.472138404846191406e-02 1.412610399101053571e-01
5.923209572904940545e-01 1.868486404418945312e-02 1.937141631423813237e-01
6.028294428504650249e-01 1.174187660217285156e-02 4.332504975788761259e-01
6.135243615720610277e-01 4.049062728881835938e-03 8.830069268755236234e-01
6.244090210036009614e-01 -4.025220870971679688e-03 1.597973780334558169e+00
6.354867873732854555e-01 -1.180911064147949219e-02 2.665507621014343798e+00
6.467610866302501149e-01 -1.824760437011718750e-02 4.198401537486701862e+00
6.582354055040829932e-01 -2.175736427307128906e-02 6.336503423400450252e+00
6.699132925831473573e-01 -2.011275291442871094e-02 9.249529027547580995e+00
6.817983594120253787e-01 -1.028037071228027344e-02 1.314154927635294001e+01
6.938942816084432419e-01 1.175022125244140625e-02 1.825513417387159976e+01
7.062047999999999659e-01 5.115318298339843750e-02 2.487593168881267403e+01
