# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 4.942512512207031250e-02 8.186832779349487166e-02
2.415749574576553094e-01 4.955863952636718750e-02 8.177508365413406477e-02
2.458607874976845853e-01 4.996490478515625000e-02 8.193819126329308922e-02
2.502226533128010799e-01 5.060577392578125000e-02 8.205449819375001952e-02
2.546619038690257075e-01 5.138969421386718750e-02 8.230979494416201803e-02
2.591799120646568477e-01 5.228996276855468750e-02 8.261049211936172254e-02
2.637780751548583491e-01 5.323791503906250000e-02 8.304801416198945296e-02
2.684578151837806459e-01 5.417823791503906250e-02 8.350608721262479939e-02
2.732205794243451891e-01 5.505180358886718750e-02 8.389348279263487973e-02
2.780678408258351331e-01 5.578613281250000000e-02 8.418852368067307468e-02
2.830010984694232290e-01 5.636024475097656250e-02 8.432434822235508609e-02
2.880218780317835847e-01 5.671501159667968750e-02 8.441477650380589670e-02
2.931317322569287342e-01 5.685806274414062500e-02 8.436957447834053658e-02
2.983322414364148467e-01 5.674743652343750000e-02 8.436957447834053658e-02
3.036250138980702284e-01 5.640602111816406250e-02 8.434696438159837439e-02
3.090116865033906146e-01 5.584716796875000000e-02 8.443736844225502303e-02
3.144939251537626768e-01 5.509567260742187500e-02 8.479802088317348052e-02
3.200734253056647383e-01 5.419540405273437500e-02 8.531378776500607442e-02
3.257519124950103429e-01 5.317878723144531250e-02 8.598187774630913771e-02
3.315311428707947705e-01 5.211067199707031250e-02 8.675481372856566620e-02
3.374129037382053165e-01 5.104064941406250000e-02 8.752092383753155846e-02
3.433990141113725802e-01 5.002117156982421875e-02 8.812901697405060852e-02
3.494913252759222488e-01 4.909133911132812500e-02 8.849617780632181019e-02
3.556917213615130025e-01 4.829883575439453125e-02 8.868994171674006444e-02
3.620021199245267440e-01 4.766654968261718750e-02 8.864691967117356575e-02
3.684244725410999455e-01 4.721546173095703125e-02 8.860387673604495917e-02
3.749607654106759114e-01 4.694843292236328125e-02 8.860387673604495917e-02
3.816130199702614245e-01 4.684734344482421875e-02 8.899051367105091648e-02
3.883832935195862812e-01 4.688930511474609375e-02 8.980128072322382526e-02
3.952736798573482369e-01 4.702568054199218750e-02 9.096196111089857594e-02
4.022863099287516397e-01 4.721212387084960938e-02 9.245937795737987908e-02
4.094233524845281025e-01 4.738473892211914062e-02 9.397352909155787248e-02
4.166870147516534839e-01 4.748058319091796875e-02 9.526365936138436741e-02
4.240795431159637419e-01 4.745006561279296875e-02 9.598173730707511286e-02
4.316032238168773238e-01 4.721832275390625000e-02 9.623972652152280871e-02
4.392603836544490825e-01 4.675722122192382812e-02 9.606119240123388303e-02
4.470533907089614400e-01 4.603385925292968750e-02 9.588232584869982311e-02
4.549846550732867256e-01 4.504013061523437500e-02 9.633876918076972329e-02
4.630566295982424529e-01 4.378890991210937500e-02 9.806554852057181026e-02
4.712718106511651905e-01 4.231429100036621094e-02 1.011862019295985821e-01
4.796327388879498832e-01 4.068017005920410156e-02 1.050882894712078519e-01
4.881420000387779456e-01 3.895354270935058594e-02 1.088681055419670474e-01
4.968022257077936987e-01 3.722262382507324219e-02 1.111566662119702759e-01
5.056160941869596304e-01 3.556418418884277344e-02 1.114308736374680642e-01
5.145863312843560466e-01 3.402662277221679688e-02 1.100356720390880810e-01
5.237157111671758569e-01 3.263139724731445312e-02 1.095666568574667904e-01
5.330070572196692336e-01 3.134107589721679688e-02 1.143370785410265517e-01
5.424632429163182001e-01 3.000771999359130859e-02 1.270432372496048123e-01
5.520871927104927801e-01 2.836704254150390625e-02 1.445576411715885357e-01
5.618818829388820824e-01 2.598834037780761719e-02 1.577685002090186694e-01
5.718503427419633356e-01 2.224779129028320312e-02 1.548890929133346916e-01
5.819956550008054119e-01 1.625788211822509766e-02 1.370253259124248613e-01
5.923209572904940545e-01 6.858289241790771484e-03 1.877744573315867083e-01
6.028294428504650249e-01 -7.454097270965576172e-03 4.201534608497977108e-01
6.135243615720610277e-01 -2.855956554412841797e-02 8.562509801260357323e-01
6.244090210036009614e-01 -5.875605344772338867e-02 1.549571759532114346e+00
6.354867873732854555e-01 -1.007992625236511230e-01 2.584775542617364419e+00
6.467610866302501149e-01 -1.579419374465942383e-01 4.071297378147240131e+00
6.582354055040829932e-01 -2.339429855346679688e-01 6.144589607558221367e+00
6.699132925831473573e-01 -3.331051468849182129e-01 8.969323967302102574e+00
6.817983594120253787e-01 -4.602550268173217773e-01 1.274341697538364748e+01
6.938942816084432419e-01 -6.207650303840637207e-01 1.770198043261183329e+01
7.062047999999999659e-01 -8.205146193504333496e-01 2.412207100436848606e+01
