# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 6.897258758544921875e-02 7.221281854428183988e-02
2.415749574576553094e-01 6.958389282226562500e-02 7.215997344496549726e-02
2.458607874976845853e-01 7.028961181640625000e-02 7.226562500000000000e-02
2.502226533128010799e-01 7.100677490234375000e-02 7.245014449606018703e-02
2.546619038690257075e-01 7.169151306152343750e-02 7.255537351955745895e-02
2.591799120646568477e-01 7.229042053222656250e-02 7.289631877547469996e-02
2.637780751548583491e-01 7.276535034179687500e-02 7.328774624724108955e-02
2.684578151837806459e-01 7.308387756347656250e-02 7.367709419476568822e-02
2.732205794243451891e-01 7.321357727050781250e-02 7.406439541350992584e-02
2.780678408258351331e-01 7.314014434814453125e-02 7.421875000000000000e-02
2.830010984694232290e-01 7.287883758544921875e-02 7.442405813772519363e-02
2.880218780317835847e-01 7.242965698242187500e-02 7.452650011069887614e-02
2.931317322569287342e-01 7.182025909423828125e-02 7.452650011069887614e-02
2.983322414364148467e-01 7.107639312744140625e-02 7.439842560445668329e-02
3.036250138980702284e-01 7.023429870605468750e-02 7.442405813772519363e-02
3.090116865033906146e-01 6.934356689453125000e-02 7.455208860934497972e-02
3.144939251537626768e-01 6.844711303710937500e-02 7.478199109014314894e-02
3.200734253056647383e-01 6.757831573486328125e-02 7.523968861038368705e-02
3.257519124950103429e-01 6.678771972656250000e-02 7.587079921701184171e-02
3.315311428707947705e-01 6.610298156738281250e-02 7.657146790590882435e-02
3.374129037382053165e-01 6.555080413818359375e-02 7.721639609676092530e-02
3.433990141113725802e-01 6.512737274169921875e-02 7.778245215523389711e-02
3.494913252759222488e-01 6.485271453857421875e-02 7.810058212161018198e-02
3.556917213615130025e-01 6.471347808837890625e-02 7.824697509378956972e-02
3.620021199245267440e-01 6.468009948730468750e-02 7.827134730278859087e-02
3.684244725410999455e-01 6.472396850585937500e-02 7.814941024899435540e-02
3.749607654106759114e-01 6.480789184570312500e-02 7.822259529101870112e-02
3.816130199702614245e-01 6.487560272216796875e-02 7.846605244765884890e-02
3.883832935195862812e-01 6.490039825439453125e-02 7.916784452934079452e-02
3.952736798573482369e-01 6.482219696044921875e-02 8.022090928872206705e-02
4.022863099287516397e-01 6.460762023925781250e-02 8.156489460086367715e-02
4.094233524845281025e-01 6.422138214111328125e-02 8.291009873746532644e-02
4.166870147516534839e-01 6.365394592285156250e-02 8.402978423554278986e-02
4.240795431159637419e-01 6.288719177246093750e-02 8.470800172734938016e-02
4.316032238168773238e-01 6.194114685058593750e-02 8.491041062220373858e-02
4.392603836544490825e-01 6.082344055175781250e-02 8.470800172734938016e-02
4.470533907089614400e-01 5.957317352294921875e-02 8.457279333832408430e-02
4.549846550732867256e-01 5.823802947998046875e-02 8.502265179562076836e-02
4.630566295982424529e-01 5.685043334960937500e-02 8.651263511855508681e-02
4.712718106511651905e-01 5.545616149902343750e-02 8.922596703515953132e-02
4.796327388879498832e-01 5.407619476318359375e-02 9.274773492643567652e-02
4.881420000387779456e-01 5.273056030273437500e-02 9.604133479018943376e-02
4.968022257077936987e-01 5.140495300292968750e-02 9.810444027245593390e-02
5.056160941869596304e-01 5.004119873046875000e-02 9.827926269850878471e-02
5.145863312843560466e-01 4.856300354003906250e-02 9.706854406085295428e-02
5.237157111671758569e-01 4.685306549072265625e-02 9.667475524034829792e-02
5.330070572196692336e-01 4.476737976074218750e-02 1.009030574460116347e-01
5.424632429163182001e-01 4.213523864746093750e-02 1.120283624976561448e-01
5.520871927104927801e-01 3.880596160888671875e-02 1.275526708379351171e-01
5.618818829388820824e-01 3.465080261230468750e-02 1.391798574321864712e-01
5.718503427419633356e-01 2.963018417358398438e-02 1.366070972659821081e-01
5.819956550008054119e-01 2.385091781616210938e-02 1.208098991733758953e-01
5.923209572904940545e-01 1.763296127319335938e-02 1.656360550555796007e-01
6.028294428504650249e-01 1.161956787109375000e-02 3.707029191911968002e-01
6.135243615720610277e-01 6.882190704345703125e-03 7.556271849443699784e-01
6.244090210036009614e-01 5.075454711914062500e-03 1.367499964293875214e+00
6.354867873732854555e-01 8.584976196289062500e-03 2.281166388664675360e+00
6.467610866302501149e-01 2.073717117309570312e-02 3.593009540735239149e+00
6.582354055040829932e-01 4.599332809448242188e-02 5.422907046723403290e+00
6.699132925831473573e-01 9.020280838012695312e-02 7.915953942055508286e+00
6.817983594120253787e-01 1.608772277832031250e-01 1.124692679920865324e+01
6.938942816084432419e-01 2.674579620361328125e-01 1.562334744678985921e+01
7.062047999999999659e-01 4.216589927673339844e-01 2.128975862537337704e+01
