# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 6.390190124511718750e-02 8.371140231147203292e-02
2.415749574576553094e-01 6.470775604248046875e-02 8.366582027579647085e-02
2.458607874976845853e-01 6.574773788452148438e-02 8.377972886534068575e-02
2.502226533128010799e-01 6.691074371337890625e-02 8.389348279263487973e-02
2.546619038690257075e-01 6.813812255859375000e-02 8.416586494693453768e-02
2.591799120646568477e-01 6.931686401367187500e-02 8.455023758559906955e-02
2.637780751548583491e-01 7.036256790161132812e-02 8.493287072327694587e-02
2.684578151837806459e-01 7.122087478637695312e-02 8.544782364932561325e-02
2.732205794243451891e-01 7.181262969970703125e-02 8.584867568685902728e-02
2.780678408258351331e-01 7.209861278533935547e-02 8.611487376972110086e-02
2.830010984694232290e-01 7.205700874328613281e-02 8.633607853632946361e-02
2.880218780317835847e-01 7.167738676071166992e-02 8.638025151365617826e-02
2.931317322569287342e-01 7.097911834716796875e-02 8.633607853632946361e-02
2.983322414364148467e-01 6.998699903488159180e-02 8.633607853632946361e-02
3.036250138980702284e-01 6.875592470169067383e-02 8.631398357025138468e-02
3.090116865033906146e-01 6.734144687652587891e-02 8.646852977022911890e-02
3.144939251537626768e-01 6.582891941070556641e-02 8.668883211395370103e-02
3.200734253056647383e-01 6.428670883178710938e-02 8.728087098243879349e-02
3.257519124950103429e-01 6.279230117797851562e-02 8.799906504741257518e-02
3.315311428707947705e-01 6.142926216125488281e-02 8.884035480893874570e-02
3.374129037382053165e-01 6.025648117065429688e-02 8.950343154210624319e-02
3.433990141113725802e-01 5.932259559631347656e-02 9.016163193424836519e-02
3.494913252759222488e-01 5.866956710815429688e-02 9.058373926019711031e-02
3.556917213615130025e-01 5.830121040344238281e-02 9.073101288544480059e-02
3.620021199245267440e-01 5.821990966796875000e-02 9.073101288544480059e-02
3.684244725410999455e-01 5.839490890502929688e-02 9.060479300580626116e-02
3.749607654106759114e-01 5.878353118896484375e-02 9.062584186031391598e-02
3.816130199702614245e-01 5.930805206298828125e-02 9.094099005330325003e-02
3.883832935195862812e-01 5.990123748779296875e-02 9.183842144928708318e-02
3.952736798573482369e-01 6.047296524047851562e-02 9.305569726227809479e-02
4.022863099287516397e-01 6.093978881835937500e-02 9.456030028836097390e-02
4.094233524845281025e-01 6.120157241821289062e-02 9.610089531361362680e-02
4.166870147516534839e-01 6.120538711547851562e-02 9.746074179589570008e-02
4.240795431159637419e-01 6.088590621948242188e-02 9.820160226544168147e-02
4.316032238168773238e-01 6.021547317504882812e-02 9.839563842039061869e-02
4.392603836544490825e-01 5.918169021606445312e-02 9.816274900882079879e-02
4.470533907089614400e-01 5.781173706054687500e-02 9.800718195542482136e-02
4.549846550732867256e-01 5.614995956420898438e-02 9.856994438238704526e-02
4.630566295982424529e-01 5.427265167236328125e-02 1.003153596749707666e-01
4.712718106511651905e-01 5.227613449096679688e-02 1.034418959130106314e-01
4.796327388879498832e-01 5.025243759155273438e-02 1.075106167540850338e-01
4.881420000387779456e-01 4.831981658935546875e-02 1.113281250000000000e-01
4.968022257077936987e-01 4.656028747558593750e-02 1.137181767813252864e-01
5.056160941869596304e-01 4.502391815185546875e-02 1.139192700892006638e-01
5.145863312843560466e-01 4.371452331542968750e-02 1.125718628983559538e-01
5.237157111671758569e-01 4.257869720458984375e-02 1.120794276203404133e-01
5.330070572196692336e-01 4.146814346313476562e-02 1.169431045306461164e-01
5.424632429163182001e-01 4.015207290649414062e-02 1.299525482432794532e-01
5.520871927104927801e-01 3.828668594360351562e-02 1.478968360753324107e-01
5.618818829388820824e-01 3.544425964355468750e-02 1.613782458462784120e-01
5.718503427419633356e-01 3.108882904052734375e-02 1.583959087729718551e-01
5.819956550008054119e-01 2.463102340698242188e-02 1.401494781321112326e-01
5.923209572904940545e-01 1.544475555419921875e-02 1.921521658321455883e-01
6.028294428504650249e-01 2.937316894531250000e-03 4.297984586848708211e-01
6.135243615720610277e-01 -1.338815689086914062e-02 8.758780297496032707e-01
6.244090210036009614e-01 -3.381252288818359375e-02 1.585064126050238498e+00
6.354867873732854555e-01 -5.828905105590820312e-02 2.643941207716858699e+00
6.467610866302501149e-01 -8.629798889160156250e-02 4.164413809494559082e+00
6.582354055040829932e-01 -1.166219711303710938e-01 6.285092217763476263e+00
6.699132925831473573e-01 -1.471743583679199219e-01 9.174432297275670223e+00
6.817983594120253787e-01 -1.747055053710937500e-01 1.303486374620310606e+01
6.938942816084432419e-01 -1.945614814758300781e-01 1.810684368093836127e+01
7.062047999999999659e-01 -2.003293037414550781e-01 2.467384729601289450e+01
