# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 7.187318801879882812e-02 7.549276597690503243e-02
2.415749574576553094e-01 7.160663604736328125e-02 7.554327971020982635e-02
2.458607874976845853e-01 7.146191596984863281e-02 7.554327971020982635e-02
2.502226533128010799e-01 7.142817974090576172e-02 7.566941651488483245e-02
2.546619038690257075e-01 7.147729396820068359e-02 7.584565562088906032e-02
2.591799120646568477e-01 7.158970832824707031e-02 7.622193867612443718e-02
2.637780751548583491e-01 7.173877954483032227e-02 7.652163290687395703e-02
2.684578151837806459e-01 7.190203666687011719e-02 7.704329266920320607e-02
2.732205794243451891e-01 7.206445932388305664e-02 7.736446218882171710e-02
2.780678408258351331e-01 7.219171524047851562e-02 7.770885259405375944e-02
2.830010984694232290e-01 7.227638363838195801e-02 7.785598214060449052e-02
2.880218780317835847e-01 7.230103015899658203e-02 7.790496357491848156e-02
2.931317322569287342e-01 7.225242257118225098e-02 7.785598214060449052e-02
2.983322414364148467e-01 7.212644815444946289e-02 7.785598214060449052e-02
3.036250138980702284e-01 7.191905379295349121e-02 7.778245215523389711e-02
3.090116865033906146e-01 7.162773609161376953e-02 7.792944274710938979e-02
3.144939251537626768e-01 7.125997543334960938e-02 7.819820788737344430e-02
3.200734253056647383e-01 7.081770896911621094e-02 7.866027564688385376e-02
3.257519124950103429e-01 7.031679153442382812e-02 7.926415581133994248e-02
3.315311428707947705e-01 6.975942850112915039e-02 8.000663729790641332e-02
3.374129037382053165e-01 6.916141510009765625e-02 8.071866531160869218e-02
3.433990141113725802e-01 6.853091716766357422e-02 8.126032836997937325e-02
3.494913252759222488e-01 6.788086891174316406e-02 8.163501775002486582e-02
3.556917213615130025e-01 6.721866130828857422e-02 8.175175600178261059e-02
3.620021199245267440e-01 6.655466556549072266e-02 8.172842169104561905e-02
3.684244725410999455e-01 6.589615345001220703e-02 8.168173307158782537e-02
3.749607654106759114e-01 6.524515151977539062e-02 8.175175600178261059e-02
3.816130199702614245e-01 6.460607051849365234e-02 8.200799521569146489e-02
3.883832935195862812e-01 6.398510932922363281e-02 8.274890689185492032e-02
3.952736798573482369e-01 6.338047981262207031e-02 8.387074434993706251e-02
4.022863099287516397e-01 6.278765201568603516e-02 8.524669079216873335e-02
4.094233524845281025e-01 6.221246719360351562e-02 8.662280024037767590e-02
4.166870147516534839e-01 6.164550781250000000e-02 8.780377653511337033e-02
4.240795431159637419e-01 6.108343601226806641e-02 8.853927309877450413e-02
4.316032238168773238e-01 6.051516532897949219e-02 8.868994171674006444e-02
4.392603836544490825e-01 5.993640422821044922e-02 8.849617780632181019e-02
4.470533907089614400e-01 5.933058261871337891e-02 8.838834764831844659e-02
4.549846550732867256e-01 5.867886543273925781e-02 8.881888281954744557e-02
4.630566295982424529e-01 5.795574188232421875e-02 9.043622580304863656e-02
4.712718106511651905e-01 5.712890625000000000e-02 9.326044051807283464e-02
4.796327388879498832e-01 5.615520477294921875e-02 9.687184974716597785e-02
4.881420000387779456e-01 5.498576164245605469e-02 1.003343713987603358e-01
4.968022257077936987e-01 5.356144905090332031e-02 1.024785907995695716e-01
5.056160941869596304e-01 5.181741714477539062e-02 1.027388307018547581e-01
5.145863312843560466e-01 4.968881607055664062e-02 1.014685563114104544e-01
5.237157111671758569e-01 4.710340499877929688e-02 1.010164104764511711e-01
5.330070572196692336e-01 4.402017593383789062e-02 1.054506639585397476e-01
5.424632429163182001e-01 4.040837287902832031e-02 1.170898030259520523e-01
5.520871927104927801e-01 3.628921508789062500e-02 1.332855774868970111e-01
5.618818829388820824e-01 3.175163269042968750e-02 1.454258630389553553e-01
5.718503427419633356e-01 2.698278427124023438e-02 1.427786475195083338e-01
5.819956550008054119e-01 2.230358123779296875e-02 1.262601278038592567e-01
5.923209572904940545e-01 1.821374893188476562e-02 1.731464865671460129e-01
6.028294428504650249e-01 1.545751094818115234e-02 3.874627864565471924e-01
6.135243615720610277e-01 1.507389545440673828e-02 7.897631867295925590e-01
6.244090210036009614e-01 1.847970485687255859e-02 1.429227160775924155e+00
6.354867873732854555e-01 2.754950523376464844e-02 2.384048091531371760e+00
6.467610866302501149e-01 4.472231864929199219e-02 3.755089421534552940e+00
6.582354055040829932e-01 7.310330867767333984e-02 5.667334722894715959e+00
6.699132925831473573e-01 1.165838241577148438e-01 8.272753924118235958e+00
6.817983594120253787e-01 1.799794435501098633e-01 1.175376912801164409e+01
6.938942816084432419e-01 2.691683769226074219e-01 1.632727679372096929e+01
7.062047999999999659e-01 3.912405967712402344e-01 2.224882718542055926e+01
