# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 7.275223731994628906e-02 7.724109348939527109e-02
2.415749574576553094e-01 7.302403450012207031e-02 7.721639609676092530e-02
2.458607874976845853e-01 7.346630096435546875e-02 7.724109348939527109e-02
2.502226533128010799e-01 7.400965690612792969e-02 7.736446218882171710e-02
2.546619038690257075e-01 7.464408874511718750e-02 7.761061127463096676e-02
2.591799120646568477e-01 7.529962062835693359e-02 7.797837803780129085e-02
2.637780751548583491e-01 7.593274116516113281e-02 7.839309468902139200e-02
2.684578151837806459e-01 7.650768756866455078e-02 7.880562891340631149e-02
2.732205794243451891e-01 7.697975635528564453e-02 7.914374839591722943e-02
2.780678408258351331e-01 7.731336355209350586e-02 7.945642815159371930e-02
2.830010984694232290e-01 7.748395204544067383e-02 7.960032762622981650e-02
2.880218780317835847e-01 7.747238874435424805e-02 7.962428558843558102e-02
2.931317322569287342e-01 7.728326320648193359e-02 7.962428558843558102e-02
2.983322414364148467e-01 7.690060138702392578e-02 7.957636245102875372e-02
3.036250138980702284e-01 7.634362578392028809e-02 7.964823634415500730e-02
3.090116865033906146e-01 7.563582062721252441e-02 7.964823634415500730e-02
3.144939251537626768e-01 7.479757070541381836e-02 7.998279386501278010e-02
3.200734253056647383e-01 7.386267185211181641e-02 8.045832001580460746e-02
3.257519124950103429e-01 7.287037372589111328e-02 8.109585739072927568e-02
3.315311428707947705e-01 7.185626029968261719e-02 8.182171900645864027e-02
3.374129037382053165e-01 7.086229324340820312e-02 8.258740043697646027e-02
3.433990141113725802e-01 6.991529464721679688e-02 8.311688605841098532e-02
3.494913252759222488e-01 6.904768943786621094e-02 8.350608721262479939e-02
3.556917213615130025e-01 6.828427314758300781e-02 8.366582027579647085e-02
3.620021199245267440e-01 6.763458251953125000e-02 8.362021339299861855e-02
3.684244725410999455e-01 6.711030006408691406e-02 8.355175639143530564e-02
3.749607654106759114e-01 6.670522689819335938e-02 8.357458162240104238e-02
3.816130199702614245e-01 6.639766693115234375e-02 8.389348279263487973e-02
3.883832935195862812e-01 6.617438793182373047e-02 8.468548198702656460e-02
3.952736798573482369e-01 6.599807739257812500e-02 8.578199709374120796e-02
4.022863099287516397e-01 6.583833694458007812e-02 8.717153751727108046e-02
4.094233524845281025e-01 6.564807891845703125e-02 8.866843330325130390e-02
4.166870147516534839e-01 6.540036201477050781e-02 8.982251787161654732e-02
4.240795431159637419e-01 6.504821777343750000e-02 9.056268062007523378e-02
4.316032238168773238e-01 6.456279754638671875e-02 9.077304717673632950e-02
4.392603836544490825e-01 6.391358375549316406e-02 9.054161708202546066e-02
4.470533907089614400e-01 6.308269500732421875e-02 9.033071156130607904e-02
4.549846550732867256e-01 6.205892562866210938e-02 9.087804784478001330e-02
4.630566295982424529e-01 6.084108352661132812e-02 9.254185734751667336e-02
4.712718106511651905e-01 5.943512916564941406e-02 9.540370892046728946e-02
4.796327388879498832e-01 5.784964561462402344e-02 9.911026919035370586e-02
4.881420000387779456e-01 5.609965324401855469e-02 1.026273801204660302e-01
4.968022257077936987e-01 5.419921875000000000e-02 1.048520744646058434e-01
5.056160941869596304e-01 5.214500427246093750e-02 1.051245831312335038e-01
5.145863312843560466e-01 4.994034767150878906e-02 1.037916426217689314e-01
5.237157111671758569e-01 4.755210876464843750e-02 1.033865645927034838e-01
5.330070572196692336e-01 4.493403434753417969e-02 1.078648536834693472e-01
5.424632429163182001e-01 4.201269149780273438e-02 1.197952048843410472e-01
5.520871927104927801e-01 3.868246078491210938e-02 1.363555443414614099e-01
5.618818829388820824e-01 3.481268882751464844e-02 1.488224859495995422e-01
5.718503427419633356e-01 3.024816513061523438e-02 1.460671140491268394e-01
5.819956550008054119e-01 2.482151985168457031e-02 1.291870757355757238e-01
5.923209572904940545e-01 1.836657524108886719e-02 1.771431616152067401e-01
6.028294428504650249e-01 1.073908805847167969e-02 3.963111536628487475e-01
6.135243615720610277e-01 1.855373382568359375e-03 8.077700930297923021e-01
6.244090210036009614e-01 -8.263349533081054688e-03 1.461926783198663982e+00
6.354867873732854555e-01 -1.946115493774414062e-02 2.438625760416147870e+00
6.467610866302501149e-01 -3.135323524475097656e-02 3.841165805915589093e+00
6.582354055040829932e-01 -4.326462745666503906e-02 5.797360957667404335e+00
6.699132925831473573e-01 -5.414223670959472656e-02 8.462672456367419827e+00
6.817983594120253787e-01 -6.243419647216796875e-02 1.202378998376678432e+01
6.938942816084432419e-01 -6.598544120788574219e-02 1.670263282900064539e+01
7.062047999999999659e-01 -6.189227104187011719e-02 2.276064504222226859e+01
