# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 8.005547523498535156e-02 7.069125418302288355e-02
2.415749574576553094e-01 8.090829849243164062e-02 7.066426763720914939e-02
2.458607874976845853e-01 8.179378509521484375e-02 7.069125418302288355e-02
2.502226533128010799e-01 8.263635635375976562e-02 7.085295760631661610e-02
2.546619038690257075e-01 8.340358734130859375e-02 7.112164631262939130e-02
2.591799120646568477e-01 8.402109146118164062e-02 7.138932375975416689e-02
2.637780751548583491e-01 8.446645736694335938e-02 7.170921777611648229e-02
2.684578151837806459e-01 8.469820022583007812e-02 7.210708961708879594e-02
2.732205794243451891e-01 8.470296859741210938e-02 7.242381335054358382e-02
2.780678408258351331e-01 8.447313308715820312e-02 7.266045014741513708e-02
2.830010984694232290e-01 8.401966094970703125e-02 7.281778079026268724e-02
2.880218780317835847e-01 8.336162567138671875e-02 7.292247930700965219e-02
2.931317322569287342e-01 8.253097534179687500e-02 7.294863045696522996e-02
2.983322414364148467e-01 8.156204223632812500e-02 7.273915800600028181e-02
3.036250138980702284e-01 8.050727844238281250e-02 7.281778079026268724e-02
3.090116865033906146e-01 7.940673828125000000e-02 7.294863045696522996e-02
3.144939251537626768e-01 7.833099365234375000e-02 7.318357029373122324e-02
3.200734253056647383e-01 7.729530334472656250e-02 7.367709419476568822e-02
3.257519124950103429e-01 7.637023925781250000e-02 7.427013024152946674e-02
3.315311428707947705e-01 7.557201385498046875e-02 7.490940980767619994e-02
3.374129037382053165e-01 7.492828369140625000e-02 7.559375968892041719e-02
3.433990141113725802e-01 7.444286346435546875e-02 7.607164880527518547e-02
3.494913252759222488e-01 7.412242889404296875e-02 7.642186541606972583e-02
3.556917213615130025e-01 7.393836975097656250e-02 7.652163290687395703e-02
3.620021199245267440e-01 7.387161254882812500e-02 7.652163290687395703e-02
3.684244725410999455e-01 7.387924194335937500e-02 7.644681949523798870e-02
3.749607654106759114e-01 7.391548156738281250e-02 7.649670323268023542e-02
3.816130199702614245e-01 7.393074035644531250e-02 7.682015796600444313e-02
3.883832935195862812e-01 7.388019561767578125e-02 7.746301568379664049e-02
3.952736798573482369e-01 7.370567321777343750e-02 7.846605244765884890e-02
4.022863099287516397e-01 7.337093353271484375e-02 7.974396743200626303e-02
4.094233524845281025e-01 7.285308837890625000e-02 8.116638576242245218e-02
4.166870147516534839e-01 7.213115692138671875e-02 8.221705148378588568e-02
4.240795431159637419e-01 7.120037078857421875e-02 8.286407592029854108e-02
4.316032238168773238e-01 7.007789611816406250e-02 8.302504416731359971e-02
4.392603836544490825e-01 6.879234313964843750e-02 8.284105492362693612e-02
4.470533907089614400e-01 6.738281250000000000e-02 8.270279437398488087e-02
4.549846550732867256e-01 6.589031219482421875e-02 8.313983067887797951e-02
4.630566295982424529e-01 6.436061859130859375e-02 8.468548198702656460e-02
4.712718106511651905e-01 6.283569335937500000e-02 8.734640537108553926e-02
4.796327388879498832e-01 6.133365631103515625e-02 9.070998843541501488e-02
4.881420000387779456e-01 5.986213684082031250e-02 9.393292700321131949e-02
4.968022257077936987e-01 5.838775634765625000e-02 9.600160724566021708e-02
5.056160941869596304e-01 5.684947967529296875e-02 9.616041894602476992e-02
5.145863312843560466e-01 5.514907836914062500e-02 9.496285766518139382e-02
5.237157111671758569e-01 5.315971374511718750e-02 9.458046885002539816e-02
5.330070572196692336e-01 5.072975158691406250e-02 9.868597731765453573e-02
5.424632429163182001e-01 4.770278930664062500e-02 1.096188687531428202e-01
5.520871927104927801e-01 4.395008087158203125e-02 1.247709082319096718e-01
5.618818829388820824e-01 3.942871093750000000e-02 1.361455618581519367e-01
5.718503427419633356e-01 3.421115875244140625e-02 1.336999303916002468e-01
5.819956550008054119e-01 2.857780456542968750e-02 1.182084433701094534e-01
5.923209572904940545e-01 2.311801910400390625e-02 1.621093750000000000e-01
6.028294428504650249e-01 1.883649826049804688e-02 3.626769587608449363e-01
6.135243615720610277e-01 1.731777191162109375e-02 7.392520072840096379e-01
6.244090210036009614e-01 2.087116241455078125e-02 1.337872091568711008e+00
6.354867873732854555e-01 3.273391723632812500e-02 2.231764755923269394e+00
6.467610866302501149e-01 5.730056762695312500e-02 3.515269621795178434e+00
6.582354055040829932e-01 1.003894805908203125e-01 5.305473437958096561e+00
6.699132925831473573e-01 1.694860458374023438e-01 7.744616453698180081e+00
6.817983594120253787e-01 2.740936279296875000e-01 1.100355039000152679e+01
6.938942816084432419e-01 4.260420799255371094e-01 1.528531472533167701e+01
7.062047999999999659e-01 6.398534774780273438e-01 2.082920382453711028e+01
