# Q(1/A)  I_MAP  dI_MAP
2.373638377417855716e-01 7.313299179077148438e-02 7.447529673803757189e-02
2.415749574576553094e-01 7.339215278625488281e-02 7.447529673803757189e-02
2.458607874976845853e-01 7.369470596313476562e-02 7.452650011069887614e-02
2.502226533128010799e-01 7.399511337280273438e-02 7.467989958712953347e-02
2.546619038690257075e-01 7.429647445678710938e-02 7.493486755176123615e-02
2.591799120646568477e-01 7.455730438232421875e-02 7.523968861038368705e-02
2.637780751548583491e-01 7.476854324340820312e-02 7.559375968892041719e-02
2.684578151837806459e-01 7.491970062255859375e-02 7.594618005946711381e-02
2.732205794243451891e-01 7.499599456787109375e-02 7.632196751007781776e-02
2.780678408258351331e-01 7.500267028808593750e-02 7.669591373465570183e-02
2.830010984694232290e-01 7.493638992309570312e-02 7.679532520053711231e-02
2.880218780317835847e-01 7.480192184448242188e-02 7.686979943029073614e-02
2.931317322569287342e-01 7.461690902709960938e-02 7.684498270666406672e-02
2.983322414364148467e-01 7.438373565673828125e-02 7.682015796600444313e-02
3.036250138980702284e-01 7.411432266235351562e-02 7.679532520053711231e-02
3.090116865033906146e-01 7.382202148437500000e-02 7.686979943029073614e-02
3.144939251537626768e-01 7.352256774902343750e-02 7.714225647707616262e-02
3.200734253056647383e-01 7.321929931640625000e-02 7.765974746902751247e-02
3.257519124950103429e-01 7.292079925537109375e-02 7.829571192510720312e-02
3.315311428707947705e-01 7.263278961181640625e-02 7.890238233095372977e-02
3.374129037382053165e-01 7.234764099121093750e-02 7.964823634415500730e-02
3.433990141113725802e-01 7.206630706787109375e-02 8.019712956112425017e-02
3.494913252759222488e-01 7.178163528442382812e-02 8.057676306537604749e-02
3.556917213615130025e-01 7.148170471191406250e-02 8.074229143982182555e-02
3.620021199245267440e-01 7.115459442138671875e-02 8.064774539868194148e-02
3.684244725410999455e-01 7.078838348388671875e-02 8.060043078891933332e-02
3.749607654106759114e-01 7.037353515625000000e-02 8.062409156464958593e-02
3.816130199702614245e-01 6.989288330078125000e-02 8.097817360010890753e-02
3.883832935195862812e-01 6.934356689453125000e-02 8.168173307158782537e-02
3.952736798573482369e-01 6.872320175170898438e-02 8.277195351725426253e-02
4.022863099287516397e-01 6.803750991821289062e-02 8.409785211566790653e-02
4.094233524845281025e-01 6.728315353393554688e-02 8.551476280855326018e-02
4.166870147516534839e-01 6.648349761962890625e-02 8.666682707942886810e-02
4.240795431159637419e-01 6.564474105834960938e-02 8.736823924353531723e-02
4.316032238168773238e-01 6.478786468505859375e-02 8.756449910726521457e-02
4.392603836544490825e-01 6.392383575439453125e-02 8.734640537108553926e-02
4.470533907089614400e-01 6.306314468383789062e-02 8.719341517792857099e-02
4.549846550732867256e-01 6.220817565917968750e-02 8.765158465748779104e-02
4.630566295982424529e-01 6.135225296020507812e-02 8.926871001583155940e-02
4.712718106511651905e-01 6.046390533447265625e-02 9.206659179213028121e-02
4.796327388879498832e-01 5.950021743774414062e-02 9.562337238198162503e-02
4.881420000387779456e-01 5.840063095092773438e-02 9.899473357401708529e-02
4.968022257077936987e-01 5.708265304565429688e-02 1.011673502849208539e-01
5.056160941869596304e-01 5.544662475585937500e-02 1.013745255653201588e-01
5.145863312843560466e-01 5.338859558105468750e-02 1.001631359762350376e-01
5.237157111671758569e-01 5.080318450927734375e-02 9.972419852515423955e-02
5.330070572196692336e-01 4.761981964111328125e-02 1.040302655123888642e-01
5.424632429163182001e-01 4.380083084106445312e-02 1.155649390038048091e-01
5.520871927104927801e-01 3.940248489379882812e-02 1.315281418541650871e-01
5.618818829388820824e-01 3.460597991943359375e-02 1.435513658204137510e-01
5.718503427419633356e-01 2.976751327514648438e-02 1.409366122131129329e-01
5.819956550008054119e-01 2.550363540649414062e-02 1.246485537938191446e-01
5.923209572904940545e-01 2.275037765502929688e-02 1.708844860376721730e-01
6.028294428504650249e-01 2.287721633911132812e-02 3.824087076384825035e-01
6.135243615720610277e-01 2.777981758117675781e-02 7.793727445837453915e-01
6.244090210036009614e-01 4.002046585083007812e-02 1.410447024643666669e+00
6.354867873732854555e-01 6.296420097351074219e-02 2.352761808739276095e+00
6.467610866302501149e-01 1.009287834167480469e-01 3.705942876483630410e+00
6.582354055040829932e-01 1.593706607818603516e-01 5.593314553472904294e+00
6.699132925831473573e-01 2.450673580169677734e-01 8.164719901013857140e+00
6.817983594120253787e-01 3.663210868835449219e-01 1.160037774095784080e+01
6.938942816084432419e-01 5.331711769104003906e-01 1.611434963314129831e+01
7.062047999999999659e-01 7.576253414154052734e-01 2.195886702736478213e+01
