# Q(1/A)  I_MAP  dI_MAP
2.291605426019361069e-01 5.044460296630859375e-02 8.081312838116094799e-02
2.332261260043253515e-01 4.993247985839843750e-02 8.078952296854076398e-02
2.373638377417855716e-01 4.964542388916015625e-02 8.071866531160869218e-02
2.415749574576553094e-01 4.955673217773437500e-02 8.076591065677864167e-02
2.458607874976845853e-01 4.966831207275390625e-02 8.078952296854076398e-02
2.502226533128010799e-01 4.996395111083984375e-02 8.090748116096867226e-02
2.546619038690257075e-01 5.038166046142578125e-02 8.118988160479112537e-02
2.591799120646568477e-01 5.090999603271484375e-02 8.154150681698477121e-02
2.637780751548583491e-01 5.150794982910156250e-02 8.200799521569146489e-02
2.684578151837806459e-01 5.210685729980468750e-02 8.235612750901567802e-02
2.732205794243451891e-01 5.270862579345703125e-02 8.281802752778980037e-02
2.780678408258351331e-01 5.323410034179687500e-02 8.309393510227597313e-02
2.830010984694232290e-01 5.367279052734375000e-02 8.327736564581188217e-02
2.880218780317835847e-01 5.397987365722656250e-02 8.330026606303173042e-02
2.931317322569287342e-01 5.413722991943359375e-02 8.330026606303173042e-02
2.983322414364148467e-01 5.414581298828125000e-02 8.327736564581188217e-02
3.036250138980702284e-01 5.398178100585937500e-02 8.325445892948091231e-02
3.090116865033906146e-01 5.366230010986328125e-02 8.336892957192595932e-02
3.144939251537626768e-01 5.318260192871093750e-02 8.366582027579647085e-02
3.200734253056647383e-01 5.259323120117187500e-02 8.418852368067307468e-02
3.257519124950103429e-01 5.189323425292968750e-02 8.484299464442762728e-02
3.315311428707947705e-01 5.113077163696289062e-02 8.564848417687773163e-02
3.374129037382053165e-01 5.033636093139648438e-02 8.638025151365617826e-02
3.433990141113725802e-01 4.953956604003906250e-02 8.699631816921908622e-02
3.494913252759222488e-01 4.877090454101562500e-02 8.736823924353531723e-02
3.556917213615130025e-01 4.806470870971679688e-02 8.756449910726521457e-02
3.620021199245267440e-01 4.744005203247070312e-02 8.754271418365222601e-02
3.684244725410999455e-01 4.690694808959960938e-02 8.741189062734470994e-02
3.749607654106759114e-01 4.647827148437500000e-02 8.745552022358636657e-02
3.816130199702614245e-01 4.613733291625976562e-02 8.780377653511337033e-02
3.883832935195862812e-01 4.588603973388671875e-02 8.858234742537943185e-02
3.952736798573482369e-01 4.568529129028320312e-02 8.980128072322382526e-02
4.022863099287516397e-01 4.551029205322265625e-02 9.121323772527825668e-02
4.094233524845281025e-01 4.532670974731445312e-02 9.276829755498372521e-02
4.166870147516534839e-01 4.509305953979492188e-02 9.399382355871847838e-02
4.240795431159637419e-01 4.476976394653320312e-02 9.472152853892297497e-02
4.316032238168773238e-01 4.431748390197753906e-02 9.494277033387994724e-02
4.392603836544490825e-01 4.370975494384765625e-02 9.470139001875513274e-02
4.470533907089614400e-01 4.292321205139160156e-02 9.458046885002539816e-02
4.549846550732867256e-01 4.194974899291992188e-02 9.508329253623504229e-02
4.630566295982424529e-01 4.079127311706542969e-02 9.683246293937922133e-02
4.712718106511651905e-01 3.947114944458007812e-02 9.983888999321920144e-02
4.796327388879498832e-01 3.801393508911132812e-02 1.036997183785803439e-01
4.881420000387779456e-01 3.646457195281982422e-02 1.074218750000000000e-01
4.968022257077936987e-01 3.486573696136474609e-02 1.097058333592470097e-01
5.056160941869596304e-01 3.326475620269775391e-02 1.099663145332753639e-01
5.145863312843560466e-01 3.168976306915283203e-02 1.085874267493565498e-01
5.237157111671758569e-01 3.015077114105224609e-02 1.081826751884861632e-01
5.330070572196692336e-01 2.862453460693359375e-02 1.128595329155755167e-01
5.424632429163182001e-01 2.701973915100097656e-02 1.253656760615719790e-01
5.520871927104927801e-01 2.518069744110107422e-02 1.426984723250611653e-01
5.618818829388820824e-01 2.285671234130859375e-02 1.556629597279005905e-01
5.718503427419633356e-01 1.967847347259521484e-02 1.528312512460127670e-01
5.819956550008054119e-01 1.513171195983886719e-02 1.351895506302516481e-01
5.923209572904940545e-01 8.546590805053710938e-03 1.853720393391355137e-01
6.028294428504650249e-01 -9.374022483825683594e-04 4.146885008465691635e-01
6.135243615720610277e-01 -1.438370347023010254e-02 8.451007345073389132e-01
6.244090210036009614e-01 -3.307920694351196289e-02 1.529416602114108681e+00
6.354867873732854555e-01 -5.855348706245422363e-02 2.551083323422987270e+00
6.467610866302501149e-01 -9.257739782333374023e-02 4.018231329069546831e+00
6.582354055040829932e-01 -1.371710598468780518e-01 6.064498729196484916e+00
6.699132925831473573e-01 -1.946014463901519775e-01 8.852440543870581990e+00
6.817983594120253787e-01 -2.673653364181518555e-01 1.257741227115007732e+01
6.938942816084432419e-01 -3.581641018390655518e-01 1.747141721832259265e+01
7.062047999999999659e-01 -4.698804020881652832e-01 2.380800307857842313e+01
