# Q(1/A)  I_MAP  dI_MAP
2.165985252425773888e-01 5.979979038238525391e-02 8.416586494693453768e-02
2.204089655165208106e-01 5.889028310775756836e-02 8.418852368067307468e-02
2.242864397421729383e-01 5.824875831604003906e-02 8.409785211566790653e-02
2.282321271928877127e-01 5.787456035614013672e-02 8.407516894543314023e-02
2.322472278880082508e-01 5.772900581359863281e-02 8.418852368067307468e-02
2.363329629578339586e-01 5.779507756233215332e-02 8.436957447834053658e-02
2.404905750150091726e-01 5.804017186164855957e-02 8.461788680638464288e-02
2.447213285324429388e-01 5.839625000953674316e-02 8.491041062220373858e-02
2.490265102278797771e-01 5.883845686912536621e-02 8.544782364932561325e-02
2.534074294552345341e-01 5.931928753852844238e-02 8.582645524499933620e-02
2.578654186028120354e-01 5.978205800056457520e-02 8.626977666155381808e-02
2.624018334985321332e-01 6.019270420074462891e-02 8.644646865754190834e-02
2.670180538222834410e-01 6.050264835357666016e-02 8.660077842732563647e-02
2.717154835255324863e-01 6.069397926330566406e-02 8.664481645632357565e-02
2.764955512583121000e-01 6.073570251464843750e-02 8.664481645632357565e-02
2.813597108037241834e-01 6.062173843383789062e-02 8.660077842732563647e-02
2.863094415200847509e-01 6.034803390502929688e-02 8.662280024037767590e-02
2.913462487908478615e-01 5.991411209106445312e-02 8.677679645126196162e-02
2.964716644824444414e-01 5.934876203536987305e-02 8.714965436454337466e-02
3.016872474101753854e-01 5.867409706115722656e-02 8.773858377037578593e-02
3.069945838123019355e-01 5.791902542114257812e-02 8.849617780632181019e-02
3.123952878324738336e-01 5.711936950683593750e-02 8.926871001583155940e-02
3.178910020106469059e-01 5.631065368652343750e-02 9.005579596405080545e-02
3.234833977826356843e-01 5.553579330444335938e-02 9.064688582712729370e-02
3.291741759884547758e-01 5.482256412506103516e-02 9.104579703755207032e-02
3.349650673896026332e-01 5.420184135437011719e-02 9.110862335695782410e-02
3.408578331954454366e-01 5.369603633880615234e-02 9.100388872829487386e-02
3.468542655988628431e-01 5.331456661224365234e-02 9.089903342359449689e-02
3.529561883213134243e-01 5.305373668670654297e-02 9.096196111089857594e-02
3.591654571674925966e-01 5.290937423706054688e-02 9.133861680539001604e-02
3.654839605897462484e-01 5.285477638244628906e-02 9.219081032192145975e-02
3.719136202624140353e-01 5.285799503326416016e-02 9.350554065301425188e-02
3.784563916662768701e-01 5.288434028625488281e-02 9.510335018703008902e-02
3.851142646832854677e-01 5.288362503051757812e-02 9.671420627453083951e-02
3.918892642017532402e-01 5.281364917755126953e-02 9.800718195542482136e-02
3.987834507321926236e-01 5.263614654541015625e-02 9.874394265441045759e-02
4.057989210339884578e-01 5.231118202209472656e-02 9.889835079040752708e-02
4.129378087530944375e-01 5.181026458740234375e-02 9.864731483729992367e-02
4.202022850709480895e-01 5.113244056701660156e-02 9.851187666342571536e-02
4.275945593648021181e-01 5.027902126312255859e-02 9.907177228884686548e-02
4.351168798796712367e-01 4.927945137023925781e-02 1.009975271394366880e-01
4.427715344121028740e-01 4.818147420883178711e-02 1.041218979317331261e-01
4.505608510059720406e-01 4.704719781875610352e-02 1.081826751884861632e-01
4.584871986605215111e-01 4.594773054122924805e-02 1.118750272782787908e-01
4.665529880508553773e-01 4.496234655380249023e-02 1.140865770821112013e-01
4.747606722611085739e-01 4.415458440780639648e-02 1.140698574253815462e-01
4.831127475305138086e-01 4.356813430786132812e-02 1.126734773582496602e-01
4.916117540125937158e-01 4.318737983703613281e-02 1.126904041933723122e-01
5.002602765477107694e-01 4.293435811996459961e-02 1.184502281254398853e-01
5.090609454492032171e-01 4.260975122451782227e-02 1.325105713279958464e-01
5.180164373033557812e-01 4.188787937164306641e-02 1.508717951904343657e-01
5.271294757834413813e-01 4.024356603622436523e-02 1.636084677297927059e-01
5.364028324780836243e-01 3.693193197250366211e-02 1.586365590314166019e-01
5.458393277341927474e-01 3.091973066329956055e-02 1.401358680832195114e-01
5.554418315147291452e-01 2.083885669708251953e-02 2.044726926297250058e-01
5.652132642715601563e-01 4.934489727020263672e-03 4.599972202382892061e-01
5.751565978336671270e-01 -1.901119947433471680e-02 9.283550555314811215e-01
5.852748563109823055e-01 -5.371731519699096680e-02 1.667459807819474671e+00
5.955711170141250177e-01 -1.024831533432006836e-01 2.766533826220292980e+00
6.060485113903171239e-01 -1.692311167716979980e-01 4.340319699233310402e+00
6.167102259757643035e-01 -2.585722804069519043e-01 6.530254963545911728e+00
6.275595033647901611e-01 -3.758517503738403320e-01 9.508349313368702482e+00
6.385996431960242470e-01 -5.271893739700317383e-01 1.348080676485996321e+01
6.498340031559308727e-01 -7.195184826850891113e-01 1.869263002540963114e+01
6.612659999999999094e-01 -9.606079459190368652e-01 2.543224248517434560e+01
