q_A^-1,intensity,sigma,intensity_fit
4.235977133955526330e-02,2.249031066894531250e+00,8.095461631274494807e-02,2.244029258307067565e+00
4.311128458582235562e-02,2.126333236694335938e+00,8.045832001580460746e-02,1.964399695834619042e+00
4.387613058015331358e-02,2.011520385742187500e+00,8.033970234844974023e-02,2.052430770698414619e+00
4.465454586152050459e-02,1.904102325439453125e+00,8.019712956112425017e-02,1.998928962714673574e+00
4.544677116538175382e-02,1.803506851196289062e+00,8.036343988844134312e-02,1.844291894926320285e+00
4.625305149813135897e-02,1.709251403808593750e+00,8.067139229712258497e-02,1.699408851754481198e+00
4.707363621287134064e-02,1.620859146118164062e+00,8.107233429889554310e-02,1.501851661424555839e+00
4.790877908652738798e-02,1.537870407104492188e+00,8.149471111337916462e-02,1.557777791127116451e+00
4.875873839833294587e-02,1.459848403930664062e+00,8.212420328761187160e-02,1.530478927079118145e+00
4.962377700970524441e-02,1.386354446411132812e+00,8.256430229628222706e-02,1.425033985977701478e+00
5.050416244553912470e-02,1.317003250122070312e+00,8.297908510253125536e-02,1.303083094440045553e+00
5.140016697694234360e-02,1.251424789428710938e+00,8.320862657867497680e-02,1.170738096798250583e+00
5.231206770543948142e-02,1.189260482788085938e+00,8.336892957192595932e-02,1.198436118711728504e+00
5.324014664866900948e-02,1.130220413208007812e+00,8.327736564581188217e-02,1.180612391674899175e+00
5.418469082760118960e-02,1.073999404907226562e+00,8.302504416731359971e-02,1.104856781004901256e+00
5.514599235530336097e-02,1.020412445068359375e+00,8.261049211936172254e-02,1.005821305395886878e+00
5.612434852727950924e-02,9.691791534423828125e-01,8.200799521569146489e-02,9.189734365030775010e-01
5.712006191341329614e-02,9.201507568359375000e-01,8.126032836997937325e-02,9.227222653746087744e-01
5.813344045154151402e-02,8.731632232666015625e-01,8.050571814658183389e-02,9.067082099796898165e-01
5.916479754268844093e-02,8.281040191650390625e-01,7.962428558843558102e-02,8.469066849558501975e-01
6.021445214798896300e-02,7.848796844482421875e-01,7.873298582322801886e-02,7.703070005447907320e-01
6.128272888733177215e-02,7.434616088867187500e-01,7.792944274710938979e-02,7.141492652453533818e-01
6.236995813975267089e-02,7.037334442138671875e-01,7.706804553495648358e-02,7.029329260282711767e-01
6.347647614560830709e-02,6.657161712646484375e-01,7.637193279694200199e-02,6.884930406456778451e-01
6.460262511056358292e-02,6.293735504150390625e-01,7.577017477058915762e-02,6.390601301490175246e-01
6.574875331142288060e-02,5.947532653808593750e-01,7.516359923786662678e-02,5.830950701945964987e-01
6.691521520383963972e-02,5.618267059326171875e-01,7.462880146305780893e-02,5.466442384336586136e-01
6.810237153193672566e-02,5.305805206298828125e-01,7.434713402607140420e-02,5.282801962781751293e-01
6.931058943987097876e-02,5.010662078857421875e-01,7.403863836337838678e-02,5.182671475694318186e-01
7.054024258537801295e-02,4.732952117919921875e-01,7.375471714257501865e-02,4.789927550620161067e-01
7.179171125533045927e-02,4.472293853759765625e-01,7.354754056157317144e-02,4.408770380891819940e-01
7.306538248334727703e-02,4.228534698486328125e-01,7.344373311313737163e-02,4.173215848365595115e-01
7.436165016948875772e-02,4.001846313476562500e-01,7.328774624724108955e-02,3.974618496071347651e-01
7.568091520207553824e-02,3.791589736938476562e-01,7.320962817965356861e-02,3.928385915964575092e-01
7.702358558166907954e-02,3.597059249877929688e-01,7.297477223542736535e-02,3.636794412765004259e-01
7.839007654725076157e-02,3.418045043945312500e-01,7.302702771812467908e-02,3.404479025204428799e-01
7.978081070464078384e-02,3.253564834594726562e-01,7.281778079026268724e-02,3.254566044026588889e-01
8.119621815719411939e-02,3.102874755859375000e-01,7.271293151947767763e-02,3.069071174049449180e-01
8.263673663881643261e-02,2.964992523193359375e-01,7.260793084156681731e-02,3.067374979959947012e-01
8.410281164933861020e-02,2.838821411132812500e-01,7.255537351955745895e-02,2.855870186254425569e-01
8.559489659229392589e-02,2.723264694213867188e-01,7.252908057666852815e-02,2.727733102980515190e-01
8.711345291513943045e-02,2.617139816284179688e-01,7.231839289677194360e-02,2.634825833663596018e-01
8.865895025196418588e-02,2.519378662109375000e-01,7.226562500000000000e-02,2.463363937835222062e-01
9.023186656873073697e-02,2.429056167602539062e-01,7.226562500000000000e-02,2.486332574195266876e-01
9.183268831109187014e-02,2.344865798950195312e-01,7.223922659729269113e-02,2.329716636783336070e-01
9.346191055483081545e-02,2.265930175781250000e-01,7.215997344496549726e-02,2.258466160324273386e-01
9.512003715897038303e-02,2.191286087036132812e-01,7.197471004956358664e-02,2.198578702466192081e-01
9.680758092159756634e-02,2.120313644409179688e-01,7.202769107260068027e-02,2.044331849050216865e-01
9.852506373845401622e-02,2.051982879638671875e-01,7.210708961708879594e-02,2.067972445220119249e-01
1.002730167643385711e-01,1.986207962036132812e-01,7.218640083037627941e-02,1.952462952089843995e-01
1.020519805773749122e-01,1.922426223754882812e-01,7.218640083037627941e-02,1.903412325270977257e-01
1.038625053461919162e-01,1.860027313232421875e-01,7.213353637741948265e-02,1.861761249867168178e-01
1.057051510000710515e-01,1.799278259277343750e-01,7.210708961708879594e-02,1.730715841293161694e-01
1.075804874021124291e-01,1.740083694458007812e-01,7.215997344496549726e-02,1.745001122849994535e-01
1.094890945254718834e-01,1.682252883911132812e-01,7.213353637741948265e-02,1.661674721459976412e-01
1.114315626327264525e-01,1.625843048095703125e-01,7.210708961708879594e-02,1.617243150528770157e-01
1.134084924584201071e-01,1.571221351623535156e-01,7.197471004956358664e-02,1.589688314745781872e-01
1.154204953948500256e-01,1.518573760986328125e-01,7.197471004956358664e-02,1.487167369193144184e-01
1.174681936811470123e-01,1.468033790588378906e-01,7.197471004956358664e-02,1.489648147463091266e-01
1.195522205957118556e-01,1.420030593872070312e-01,7.200120543424516628e-02,1.429796415068202986e-01
1.216732206520654697e-01,1.374530792236328125e-01,7.197471004956358664e-02,1.387370839649036403e-01
1.238318497981726884e-01,1.331610679626464844e-01,7.205416697537779525e-02,1.369565711129518415e-01
1.260287756193039232e-01,1.291732788085937500e-01,7.213353637741948265e-02,1.293516400715021275e-01
1.282646775444941656e-01,1.254882812500000000e-01,7.215997344496549726e-02,1.286768507455286759e-01
1.305402470566659201e-01,1.220841407775878906e-01,7.223922659729269113e-02,1.242998606945185242e-01
1.328561879064800999e-01,1.189661026000976562e-01,7.237112231894103631e-02,1.203987349417309088e-01
1.352132163299794299e-01,1.161284446716308594e-01,7.242381335054358382e-02,1.190940449321892802e-01
1.376120612700953150e-01,1.135399341583251953e-01,7.250277809871322199e-02,1.135382599112246815e-01
1.400534646020821228e-01,1.111865043640136719e-01,7.242381335054358382e-02,1.126118658507741788e-01
1.425381813629533201e-01,1.090228557586669922e-01,7.242381335054358382e-02,1.094889221572109411e-01
1.450669799849858554e-01,1.070327758789062500e-01,7.242381335054358382e-02,1.063397782392146579e-01
1.476406425333686989e-01,1.051836013793945312e-01,7.237112231894103631e-02,1.052523854399983194e-01
1.502599649480674537e-01,1.034328937530517578e-01,7.239747262832280095e-02,1.012336685315842200e-01
1.529257572899786477e-01,1.017456054687500000e-01,7.239747262832280095e-02,1.004811142764722998e-01
1.556388439914530852e-01,1.001058816909790039e-01,7.247646607531044172e-02,9.846869061642887777e-02
1.584000641112615904e-01,9.848594665527343750e-02,7.263419524135567018e-02,9.619446243578413935e-02
1.612102715940864905e-01,9.685301780700683594e-02,7.276537503983264432e-02,9.513412026213619033e-02
1.640703355346144476e-01,9.520435333251953125e-02,7.294863045696522996e-02,9.238294046347686472e-02
1.669811404463162618e-01,9.353399276733398438e-02,7.300090465246389382e-02,9.176573730243876847e-02
1.699435865349950281e-01,9.182602167129516602e-02,7.313142666737912356e-02,9.058768927167311358e-02
1.729585899771859392e-01,9.009378403425216675e-02,7.326171614652754460e-02,8.904856534375273081e-02
1.760270832034975530e-01,8.833912014961242676e-02,7.333977873249447610e-02,8.799315749961457434e-02
1.791500151869771795e-01,8.658844232559204102e-02,7.339177432834349812e-02,8.614797140642056761e-02
1.823283517365950623e-01,8.486485481262207031e-02,7.333977873249447610e-02,8.564338961662765204e-02
1.855630757959326194e-01,8.317232131958007812e-02,7.333977873249447610e-02,8.498536506777969179e-02
1.888551877471716101e-01,8.153963088989257812e-02,7.336578113669120493e-02,8.399671821952875428e-02
1.922057057204763220e-01,8.000481128692626953e-02,7.333977873249447610e-02,8.297031753367969942e-02
1.956156659088629512e-01,7.857441902160644531e-02,7.326171614652754460e-02,8.174854171972438521e-02
1.990861228886577072e-01,7.727873325347900391e-02,7.344373311313737163e-02,8.139551028051265902e-02
2.026181499456374546e-01,7.612967491149902344e-02,7.352160244030746250e-02,8.092796309572677926e-02
2.062128394069585313e-01,7.514834403991699219e-02,7.370297759419221217e-02,8.029707634542557204e-02
2.098713029789742723e-01,7.434773445129394531e-02,7.398709736279614202e-02,7.937436114404286536e-02
2.135946720910437135e-01,7.371568679809570312e-02,7.421875000000000000e-02,7.857236378912685337e-02
2.173840982454432746e-01,7.326030731201171875e-02,7.432147496265799347e-02,7.844136695148105909e-02
2.212407533734825904e-01,7.296419143676757812e-02,7.447529673803757189e-02,7.794002321413735779e-02
2.251658301979418686e-01,7.282829284667968750e-02,7.462880146305780893e-02,7.747957706403522937e-02
2.291605426019361069e-01,7.282495498657226562e-02,7.457766832826868975e-02,7.672308428918120371e-02
2.332261260043253515e-01,7.293677330017089844e-02,7.457766832826868975e-02,7.615352124048928306e-02
2.373638377417855716e-01,7.313299179077148438e-02,7.447529673803757189e-02,7.614144482213980325e-02
2.415749574576553094e-01,7.339215278625488281e-02,7.447529673803757189e-02,7.560382042716158602e-02
2.458607874976845853e-01,7.369470596313476562e-02,7.452650011069887614e-02,7.520738966356933786e-02
2.502226533128010799e-01,7.399511337280273438e-02,7.467989958712953347e-02,7.455662522881049969e-02
2.546619038690257075e-01,7.429647445678710938e-02,7.493486755176123615e-02,7.412886132230177283e-02
2.591799120646568477e-01,7.455730438232421875e-02,7.523968861038368705e-02,7.405433618958469355e-02
2.637780751548583491e-01,7.476854324340820312e-02,7.559375968892041719e-02,7.358354985870535492e-02
2.684578151837806459e-01,7.491970062255859375e-02,7.594618005946711381e-02,7.318235687207699791e-02
2.732205794243451891e-01,7.499599456787109375e-02,7.632196751007781776e-02,7.258658294145924061e-02
2.780678408258351331e-01,7.500267028808593750e-02,7.669591373465570183e-02,7.224354369317316504e-02
2.830010984694232290e-01,7.493638992309570312e-02,7.679532520053711231e-02,7.199853831421820782e-02
2.880218780317835847e-01,7.480192184448242188e-02,7.686979943029073614e-02,7.162461238174942790e-02
2.931317322569287342e-01,7.461690902709960938e-02,7.684498270666406672e-02,7.121300611487914323e-02
2.983322414364148467e-01,7.438373565673828125e-02,7.682015796600444313e-02,7.068180709358561076e-02
3.036250138980702284e-01,7.411432266235351562e-02,7.679532520053711231e-02,7.032587045355019606e-02
3.090116865033906146e-01,7.382202148437500000e-02,7.686979943029073614e-02,6.996450298131048906e-02
3.144939251537626768e-01,7.352256774902343750e-02,7.714225647707616262e-02,6.963480354696641172e-02
3.200734253056647383e-01,7.321929931640625000e-02,7.765974746902751247e-02,6.921319081172400134e-02
3.257519124950103429e-01,7.292079925537109375e-02,7.829571192510720312e-02,6.878571999338266296e-02
3.315311428707947705e-01,7.263278961181640625e-02,7.890238233095372977e-02,6.836940330578210323e-02
3.374129037382053165e-01,7.234764099121093750e-02,7.964823634415500730e-02,6.798007645787887410e-02
3.433990141113725802e-01,7.206630706787109375e-02,8.019712956112425017e-02,6.765834386467553530e-02
3.494913252759222488e-01,7.178163528442382812e-02,8.057676306537604749e-02,6.724784118777243913e-02
3.556917213615130025e-01,7.148170471191406250e-02,8.074229143982182555e-02,6.687485614265700762e-02
3.620021199245267440e-01,7.115459442138671875e-02,8.064774539868194148e-02,6.644797980296170137e-02
3.684244725410999455e-01,7.078838348388671875e-02,8.060043078891933332e-02,6.605360889907951893e-02
3.749607654106759114e-01,7.037353515625000000e-02,8.062409156464958593e-02,6.574582629763267572e-02
3.816130199702614245e-01,6.989288330078125000e-02,8.097817360010890753e-02,6.535779360090059054e-02
3.883832935195862812e-01,6.934356689453125000e-02,8.168173307158782537e-02,6.498769843233957733e-02
3.952736798573482369e-01,6.872320175170898438e-02,8.277195351725426253e-02,6.458871839405004589e-02
4.022863099287516397e-01,6.803750991821289062e-02,8.409785211566790653e-02,6.420180640430693531e-02
4.094233524845281025e-01,6.728315353393554688e-02,8.551476280855326018e-02,6.389426739371485697e-02
4.166870147516534839e-01,6.648349761962890625e-02,8.666682707942886810e-02,6.352711489364000486e-02
4.240795431159637419e-01,6.564474105834960938e-02,8.736823924353531723e-02,6.316424807621123794e-02
4.316032238168773238e-01,6.478786468505859375e-02,8.756449910726521457e-02,6.279419157113254324e-02
4.392603836544490825e-01,6.392383575439453125e-02,8.734640537108553926e-02,6.243554707485675370e-02
4.470533907089614400e-01,6.306314468383789062e-02,8.719341517792857099e-02,6.211735087300444824e-02
4.549846550732867256e-01,6.220817565917968750e-02,8.765158465748779104e-02,6.176824702939712891e-02
4.630566295982424529e-01,6.135225296020507812e-02,8.926871001583155940e-02,6.143811521619259308e-02
4.712718106511651905e-01,6.046390533447265625e-02,9.206659179213028121e-02,6.111010380385283741e-02
4.796327388879498832e-01,5.950021743774414062e-02,9.562337238198162503e-02,6.078034237462192485e-02
4.881420000387779456e-01,5.840063095092773438e-02,9.899473357401708529e-02,6.047279907287354123e-02
4.968022257077936987e-01,5.708265304565429688e-02,1.011673502849208539e-01,6.015539852736056375e-02
5.056160941869596304e-01,5.544662475585937500e-02,1.013745255653201588e-01,5.985897841175553263e-02
5.145863312843560466e-01,5.338859558105468750e-02,1.001631359762350376e-01,5.956865743963745546e-02
5.237157111671758569e-01,5.080318450927734375e-02,9.972419852515423955e-02,5.927934468023323550e-02
5.330070572196692336e-01,4.761981964111328125e-02,1.040302655123888642e-01,5.901193853408108481e-02
5.424632429163182001e-01,4.380083084106445312e-02,1.155649390038048091e-01,5.874675746728740683e-02
5.520871927104927801e-01,3.940248489379882812e-02,1.315281418541650871e-01,5.848732259432773417e-02
5.618818829388820824e-01,3.460597991943359375e-02,1.435513658204137510e-01,5.823966272716534637e-02
5.718503427419633356e-01,2.976751327514648438e-02,1.409366122131129329e-01,5.800215826330945568e-02
5.819956550008054119e-01,2.550363540649414062e-02,1.246485537938191446e-01,5.778961667679353986e-02
5.923209572904940545e-01,2.275037765502929688e-02,1.708844860376721730e-01,5.757914487350695998e-02
6.028294428504650249e-01,2.287721633911132812e-02,3.824087076384825035e-01,5.737682533472219376e-02
6.135243615720610277e-01,2.777981758117675781e-02,7.793727445837453915e-01,5.718960644965882106e-02
6.244090210036009614e-01,4.002046585083007812e-02,1.410447024643666669e+00,5.700819260387050141e-02
6.354867873732854555e-01,6.296420097351074219e-02,2.352761808739276095e+00,5.685976679657894772e-02
6.467610866302501149e-01,1.009287834167480469e-01,3.705942876483630410e+00,5.670468903934183791e-02
6.582354055040829932e-01,1.593706607818603516e-01,5.593314553472904294e+00,5.656237589598832327e-02
6.699132925831473573e-01,2.450673580169677734e-01,8.164719901013857140e+00,5.643791196117346753e-02
6.817983594120253787e-01,3.663210868835449219e-01,1.160037774095784080e+01,5.631912467868844391e-02
6.938942816084432419e-01,5.331711769104003906e-01,1.611434963314129831e+01,5.622564263048479560e-02
7.062047999999999659e-01,7.576253414154052734e-01,2.195886702736478213e+01,5.613697027685841251e-02
